ShipmentID,Origin,Destination,Pickup_Date,Delivery_Date,Delivery_Status,Distance_KM,Shipment_Mode,Weight_KG,Cost_USD,Customer_Segment,Delay_Reason
SHP005613,Denver,Charlotte,2024-02-14,2024-02-15,Delivered,1305,Ground,13.31,630.24,Government,None
SHP005614,Phoenix,Philadelphia,2024-06-16,2024-06-19,Delivered,2142,Ground,395.14,1235.98,Government,None
SHP005615,Miami,Philadelphia,2024-08-16,2024-08-19,Delivered,2613,Ground,403.68,1453.06,Retail,None
SHP005616,Seattle,Charlotte,2024-01-01,2024-01-02,Delivered,1269,Air,469.48,947.74,Retail,None
SHP005617,Chicago,Detroit,2024-08-19,2024-08-20,Delivered,76,Air,389.89,363.13,Retail,None
SHP005618,Seattle,Las Vegas,2024-06-24,2024-06-25,Delivered,962,Air,456.59,801.85,Business,None
SHP005619,Denver,Orlando,2024-05-08,2024-05-09,Delivered,1108,Ground,7.43,538.06,Government,None
SHP005620,Phoenix,Detroit,2024-11-05,2024-11-08,Delivered,2590,Ground,179.34,1308.1,Government,None
SHP005621,Dallas,Philadelphia,2024-12-17,2024-12-23,Delayed,2419,Air,131.37,1262.37,Retail,Weather
SHP005622,Miami,Orlando,2024-09-15,2024-09-19,Delivered,2910,Freight,100.84,1435.0,Business,None
SHP005623,Chicago,San Diego,2024-12-01,2024-12-08,Delayed,2881,Ground,436.96,1593.63,Business,Operational
SHP005624,Boston,San Diego,2024-06-18,2024-06-19,Delivered,651,Freight,433.14,617.83,Retail,None
SHP005625,Boston,Detroit,2024-05-18,2024-05-21,Delivered,2706,Ground,389.23,1486.24,Government,None
SHP005626,Phoenix,Nashville,2024-05-02,2024-05-03,Delivered,1322,Ground,135.52,711.21,Business,None
SHP005627,Dallas,Portland,2024-05-12,2024-05-15,Delivered,2243,Freight,382.44,1303.81,Government,None
SHP005628,Miami,Portland,2024-12-30,2025-01-02,Delivered,2656,Freight,311.1,1446.86,Business,None
SHP005629,Los Angeles,Philadelphia,2024-09-06,2024-09-12,Delayed,1848,Air,402.71,1168.23,Business,Weather
SHP005630,Denver,San Diego,2024-02-13,2024-02-15,Delivered,1715,Ground,61.74,843.79,Government,None
SHP005631,Denver,Detroit,2024-07-12,2024-07-13,Delivered,401,Freight,117.66,316.05,Business,None
SHP005632,Los Angeles,Houston,2024-12-23,2024-12-24,Delivered,932,Ground,452.95,726.17,Retail,None
SHP005633,Miami,Las Vegas,2024-03-02,2024-03-03,Delivered,1322,Ground,373.49,853.99,Government,None
SHP005634,Boston,Portland,2024-11-25,2024-11-27,Delivered,2014,Ground,440.01,1205.31,Business,None
SHP005635,Boston,Philadelphia,2024-04-02,2024-04-05,Delivered,2382,Ground,486.84,1399.0,Retail,None
SHP005636,Miami,San Diego,2024-08-04,2024-08-08,Delivered,2863,Ground,228.19,1460.26,Government,None
SHP005637,Los Angeles,San Diego,2024-12-06,2024-12-08,Delivered,1935,Ground,305.04,1088.77,Government,None
SHP005638,Dallas,Detroit,2024-06-10,2024-06-13,In Transit,2497,Freight,251.63,1339.63,Government,None
SHP005639,Atlanta,Charlotte,2024-02-05,2024-02-07,Delivered,1858,Air,119.97,1003.08,Retail,None
SHP005640,Denver,San Francisco,2024-02-03,2024-02-04,Delivered,1338,Ground,259.19,792.61,Business,None
SHP005641,Boston,San Francisco,2024-10-16,2024-10-18,In Transit,1871,Ground,46.49,904.84,Business,None
SHP005642,Miami,Nashville,2024-08-29,2024-09-01,Delivered,2783,Ground,303.06,1469.19,Business,None
SHP005643,Miami,Charlotte,2024-06-09,2024-06-10,Delivered,854,Air,96.99,537.49,Retail,None
SHP005644,New York,Detroit,2024-07-03,2024-07-07,Delivered,2894,Air,459.17,1672.8,Government,None
SHP005645,Chicago,Houston,2024-02-21,2024-02-22,Delivered,1278,Air,349.2,879.62,Government,None
SHP005646,Chicago,Charlotte,2024-10-23,2024-10-26,Delivered,2529,Ground,179.4,1280.69,Retail,None
SHP005647,Denver,Houston,2024-04-29,2024-05-01,Delivered,2016,Air,1.43,1003.06,Business,None
SHP005648,Seattle,San Diego,2024-04-10,2024-04-11,Delivered,324,Air,449.54,510.52,Retail,None
SHP005649,Seattle,Las Vegas,2024-04-08,2024-04-10,Delivered,1978,Ground,308.23,1110.04,Business,None
SHP005650,Miami,San Diego,2024-08-09,2024-08-12,Delivered,2641,Air,425.93,1539.01,Government,None
SHP005651,Los Angeles,Portland,2024-09-16,2024-09-17,Delivered,174,Freight,331.02,341.91,Business,None
SHP005652,Miami,Nashville,2024-04-08,2024-04-11,Delivered,2645,Ground,14.05,1233.68,Retail,None
SHP005653,Dallas,Portland,2024-05-30,2024-06-02,Delivered,2547,Air,431.96,1500.33,Business,None
SHP005654,Los Angeles,Nashville,2024-05-14,2024-05-17,Delivered,2680,Freight,380.73,1499.44,Government,None
SHP005655,Denver,San Diego,2024-03-27,2024-03-30,Delivered,2421,Air,369.06,1405.89,Business,None
SHP005656,Chicago,Philadelphia,2024-01-10,2024-01-11,Delivered,668,Air,361.79,612.67,Government,None
SHP005657,New York,San Francisco,2024-07-07,2024-07-10,Delivered,2779,Freight,475.34,1600.75,Retail,None
SHP005658,Los Angeles,Nashville,2024-08-06,2024-08-13,Delayed,2338,Air,493.81,1443.39,Government,Operational
SHP005659,New York,Detroit,2024-01-20,2024-01-21,Delivered,176,Ground,3.56,116.34,Government,None
SHP005660,Los Angeles,Las Vegas,2024-09-23,2024-09-30,Delayed,2920,Air,384.51,1639.71,Business,Customs
SHP005661,Atlanta,Las Vegas,2024-01-01,2024-01-03,Delivered,2071,Freight,131.36,1075.77,Business,None
SHP005662,Chicago,Orlando,2024-05-16,2024-05-19,Delivered,2587,Ground,315.86,1388.67,Government,None
SHP005663,Chicago,Nashville,2024-10-31,2024-11-01,Delivered,491,Ground,298.36,434.97,Government,None
SHP005664,New York,Portland,2024-02-04,2024-02-05,Delivered,1249,Air,33.35,677.06,Government,None
SHP005665,Phoenix,Philadelphia,2024-01-10,2024-01-12,Delivered,1559,Freight,489.15,1060.04,Retail,None
SHP005666,New York,Portland,2024-01-14,2024-01-15,Delivered,355,Freight,210.56,351.09,Business,None
SHP005667,Seattle,Detroit,2024-08-01,2024-08-03,Delivered,1626,Air,146.35,914.51,Business,None
SHP005668,Los Angeles,Portland,2024-09-09,2024-09-10,In Transit,290,Air,1.99,226.69,Business,None
SHP005669,Seattle,Detroit,2024-06-20,2024-06-23,Delivered,2633,Air,492.24,1575.19,Business,None
SHP005670,Seattle,Las Vegas,2024-03-29,2024-04-02,Delivered,2823,Freight,494.33,1631.95,Government,None
SHP005671,Boston,Houston,2024-06-02,2024-06-04,Delivered,2079,Freight,22.08,1013.8,Government,None
SHP005672,Seattle,Orlando,2024-07-01,2024-07-02,Delivered,448,Freight,341.74,471.64,Government,None
SHP005673,Los Angeles,Houston,2024-06-19,2024-06-22,Delivered,2665,Freight,446.37,1532.07,Retail,None
SHP005674,Chicago,San Francisco,2024-11-23,2024-11-26,Delayed,1563,Ground,99.91,798.3,Government,Weather
SHP005675,Miami,Las Vegas,2024-09-11,2024-09-12,Delivered,158,Ground,312.42,293.55,Business,None
SHP005676,Boston,Orlando,2024-12-12,2024-12-14,Delivered,1601,Ground,265.56,914.79,Business,None
SHP005677,Phoenix,Charlotte,2024-03-14,2024-03-15,Delivered,183,Ground,498.31,416.34,Government,None
SHP005678,Dallas,Orlando,2024-10-03,2024-10-04,Delivered,1378,Freight,242.29,830.47,Government,None
SHP005679,New York,Detroit,2024-09-01,2024-09-03,Delivered,1902,Air,236.01,1092.51,Retail,None
SHP005680,Boston,San Diego,2024-07-28,2024-08-01,Delivered,2867,Ground,153.28,1417.12,Retail,None
SHP005681,Los Angeles,San Diego,2024-08-22,2024-08-23,In Transit,368,Freight,401.99,471.79,Government,None
SHP005682,Seattle,San Francisco,2024-05-20,2024-05-21,Delivered,284,Air,371.94,445.96,Government,None
SHP005683,Miami,San Francisco,2024-09-10,2024-09-11,Delivered,59,Freight,19.08,103.0,Retail,None
SHP005684,Chicago,Philadelphia,2024-12-15,2024-12-19,Delayed,1077,Air,253.42,731.7,Government,Customs
SHP005685,Seattle,Philadelphia,2024-06-11,2024-06-12,Delivered,1069,Ground,350.01,726.06,Retail,None
SHP005686,Miami,San Francisco,2024-05-19,2024-05-20,Delivered,686,Air,331.75,602.75,Government,None
SHP005687,Phoenix,San Diego,2024-08-16,2024-08-17,Delivered,289,Air,306.27,408.81,Business,None
SHP005688,Phoenix,Charlotte,2024-02-25,2024-02-29,Delayed,1816,Ground,55.24,885.34,Business,Customs
SHP005689,Los Angeles,Houston,2024-11-02,2024-11-05,Delayed,1454,Ground,464.08,967.75,Business,Operational
SHP005690,Chicago,Las Vegas,2024-07-30,2024-08-03,Delayed,2358,Freight,149.64,1215.88,Business,Operational
SHP005691,Chicago,San Francisco,2024-03-25,2024-03-30,Delayed,948,Ground,488.57,754.74,Retail,Operational
SHP005692,Seattle,Las Vegas,2024-11-29,2024-11-30,Delivered,1056,Ground,93.79,566.47,Business,None
SHP005693,Miami,San Diego,2024-06-06,2024-06-07,Delivered,1036,Air,153.99,653.59,Government,None
SHP005694,New York,Nashville,2024-05-15,2024-05-18,Delivered,2684,Ground,28.36,1259.82,Government,None
SHP005695,Phoenix,Houston,2024-06-24,2024-06-26,Delivered,1554,Ground,4.2,736.82,Retail,None
SHP005696,Dallas,San Diego,2024-11-24,2024-12-01,Delayed,2275,Air,116.1,1188.41,Business,Customs
SHP005697,Chicago,Houston,2024-12-24,2024-12-25,Delivered,807,Ground,233.7,538.37,Business,None
SHP005698,Seattle,Portland,2024-02-10,2024-02-12,Delivered,1482,Freight,370.71,954.33,Government,None
SHP005699,Chicago,Orlando,2024-06-22,2024-06-25,Delivered,2310,Ground,156.34,1168.3,Retail,None
SHP005700,Dallas,Portland,2024-08-05,2024-08-10,Delayed,2617,Air,159.06,1368.09,Government,Operational
SHP005701,Los Angeles,Philadelphia,2024-05-15,2024-05-17,Delivered,2014,Ground,463.13,1219.18,Business,None
SHP005702,Dallas,Houston,2024-03-20,2024-03-23,Delivered,2685,Ground,464.62,1522.02,Business,None
SHP005703,Atlanta,Charlotte,2024-03-15,2024-03-18,Delivered,2610,Air,168.13,1370.38,Business,None
SHP005704,Chicago,Charlotte,2024-07-04,2024-07-06,Delivered,1605,Freight,69.02,828.66,Business,None
SHP005705,Dallas,Charlotte,2024-02-03,2024-02-04,Delivered,112,Air,58.23,180.34,Retail,None
SHP005706,Los Angeles,Philadelphia,2024-02-12,2024-02-14,Delivered,1954,Air,321.28,1167.07,Business,None
SHP005707,Seattle,Orlando,2024-12-05,2024-12-06,Delivered,615,Freight,369.62,563.52,Business,None
SHP005708,Dallas,Las Vegas,2024-01-28,2024-01-31,Delivered,2357,Ground,233.46,1235.73,Government,None
SHP005709,Phoenix,San Diego,2024-08-18,2024-08-20,Delivered,1489,Ground,201.72,826.08,Retail,None
SHP005710,Chicago,San Francisco,2024-04-18,2024-04-20,Delivered,1884,Ground,345.65,1090.19,Retail,None
SHP005711,Denver,Philadelphia,2024-12-24,2024-12-26,Delivered,1700,Ground,95.41,857.25,Business,None
SHP005712,Denver,San Francisco,2024-02-24,2024-02-28,Delayed,1207,Ground,249.8,728.03,Government,Customs
SHP005713,Dallas,Philadelphia,2024-01-24,2024-01-25,Delivered,639,Air,442.24,647.89,Business,None
SHP005714,Los Angeles,Philadelphia,2024-03-06,2024-03-08,Delivered,1562,Freight,466.0,1047.5,Government,None
SHP005715,Dallas,Detroit,2024-10-09,2024-10-11,Delayed,1297,Air,116.53,748.57,Retail,Customs
SHP005716,Miami,Portland,2024-12-06,2024-12-10,Delivered,2827,Ground,154.04,1399.57,Business,None
SHP005717,Denver,San Francisco,2024-02-27,2024-03-01,Delivered,2208,Ground,403.64,1270.78,Business,None
SHP005718,Chicago,Orlando,2024-09-09,2024-09-11,Delivered,1908,Ground,64.63,932.38,Retail,None
SHP005719,Chicago,Orlando,2024-11-27,2024-11-30,Delivered,2162,Ground,200.62,1128.27,Business,None
SHP005720,Miami,Philadelphia,2024-06-03,2024-06-06,Delivered,2136,Ground,269.09,1157.65,Government,None
SHP005721,Phoenix,Detroit,2024-08-16,2024-08-17,Delivered,1201,Air,231.11,774.12,Business,None
SHP005722,Boston,Houston,2024-07-01,2024-07-07,Delayed,1932,Ground,313.72,1092.63,Government,Customs
SHP005723,Los Angeles,Charlotte,2024-05-22,2024-05-23,Delivered,689,Air,366.78,625.12,Government,None
SHP005724,Los Angeles,Philadelphia,2024-05-21,2024-05-22,Delivered,996,Ground,221.06,615.84,Retail,None
SHP005725,New York,Charlotte,2024-06-07,2024-06-09,Delivered,1677,Ground,393.02,1025.46,Government,None
SHP005726,Boston,San Francisco,2024-07-27,2024-07-28,Delivered,741,Air,370.04,650.47,Retail,None
SHP005727,Denver,Nashville,2024-05-27,2024-05-29,Delivered,1844,Ground,486.21,1156.53,Business,None
SHP005728,Denver,Detroit,2024-12-20,2024-12-24,Delayed,2680,Freight,317.19,1461.31,Retail,Operational
SHP005729,Miami,Nashville,2024-06-16,2024-06-17,Delivered,545,Freight,409.82,556.14,Government,None
SHP005730,Seattle,Orlando,2024-12-04,2024-12-07,Delayed,1920,Ground,318.57,1090.14,Retail,Operational
SHP005731,Denver,Houston,2024-06-07,2024-06-09,Delivered,1578,Ground,169.03,846.52,Business,None
SHP005732,Denver,Detroit,2024-02-23,2024-02-24,Delivered,1123,Ground,52.61,571.92,Government,None
SHP005733,Dallas,San Francisco,2024-11-22,2024-11-25,Delivered,2615,Air,277.33,1438.15,Retail,None
SHP005734,New York,Orlando,2024-07-06,2024-07-10,Delayed,2694,Ground,457.59,1521.85,Retail,Customs
SHP005735,Denver,Charlotte,2024-11-20,2024-11-22,Delivered,1815,Ground,160.7,948.17,Business,None
SHP005736,Los Angeles,Detroit,2024-08-12,2024-08-15,In Transit,2119,Ground,372.33,1211.95,Business,None
SHP005737,New York,Charlotte,2024-02-07,2024-02-08,Delivered,1248,Air,452.31,927.99,Retail,None
SHP005738,Seattle,Philadelphia,2024-02-01,2024-02-05,Delivered,2862,Freight,53.87,1385.22,Business,None
SHP005739,Phoenix,Las Vegas,2024-08-19,2024-08-23,Delayed,1848,Freight,85.54,947.92,Business,Operational
SHP005740,Phoenix,Orlando,2024-07-18,2024-07-22,Delayed,2598,Ground,97.97,1262.88,Retail,Weather
SHP005741,Seattle,Houston,2024-07-22,2024-07-27,Delayed,1640,Freight,455.25,1076.15,Government,Operational
SHP005742,Boston,Charlotte,2024-05-19,2024-05-20,Delivered,568,Ground,109.1,356.06,Business,None
SHP005743,Chicago,Houston,2024-01-18,2024-01-22,Delivered,2824,Ground,85.73,1357.24,Retail,None
SHP005744,New York,Charlotte,2024-01-30,2024-02-01,Delivered,1737,Freight,72.32,890.04,Retail,None
SHP005745,Chicago,Nashville,2024-06-10,2024-06-12,Delivered,1591,Air,236.65,952.94,Retail,None
SHP005746,New York,Orlando,2024-09-24,2024-09-25,Delivered,1009,Ground,40.77,513.51,Retail,None
SHP005747,Dallas,Philadelphia,2024-01-17,2024-01-18,Delivered,241,Ground,451.09,414.1,Business,None
SHP005748,Denver,Nashville,2024-03-27,2024-03-30,Delivered,2349,Air,233.66,1292.25,Retail,None
SHP005749,Boston,Portland,2024-04-08,2024-04-11,Delayed,2043,Ground,466.23,1234.09,Business,Operational
SHP005750,Denver,Las Vegas,2024-12-19,2024-12-22,Delivered,2784,Ground,433.3,1547.78,Government,None
SHP005751,Boston,Houston,2024-03-01,2024-03-02,Delivered,896,Air,17.03,508.42,Government,None
SHP005752,Dallas,Detroit,2024-09-28,2024-09-29,Delivered,723,Air,74.4,464.99,Retail,None
SHP005753,Los Angeles,San Diego,2024-01-16,2024-01-17,Delivered,1041,Ground,314.78,692.32,Government,None
SHP005754,Miami,San Diego,2024-05-08,2024-05-09,Delivered,1191,Ground,422.2,824.27,Retail,None
SHP005755,Chicago,Las Vegas,2024-07-06,2024-07-07,Delivered,1323,Ground,65.33,669.55,Government,None
SHP005756,Phoenix,Nashville,2024-01-29,2024-01-31,Delayed,1269,Air,335.33,867.25,Retail,Weather
SHP005757,Denver,Las Vegas,2024-02-07,2024-02-10,Delivered,2551,Air,428.72,1500.18,Retail,None
SHP005758,Los Angeles,Charlotte,2024-02-12,2024-02-13,Delivered,232,Ground,378.91,366.75,Business,None
SHP005759,Dallas,Portland,2024-12-04,2024-12-05,Delivered,184,Ground,165.41,217.05,Business,None
SHP005760,Atlanta,Nashville,2024-04-05,2024-04-06,Delivered,1173,Freight,198.8,712.13,Retail,None
SHP005761,New York,Charlotte,2024-10-02,2024-10-08,Delayed,1513,Ground,436.23,977.59,Retail,Operational
SHP005762,Miami,Detroit,2024-03-31,2024-04-04,Delivered,2807,Freight,202.43,1449.61,Business,None
SHP005763,Denver,San Diego,2024-06-21,2024-06-24,Delayed,1473,Air,301.59,938.8,Retail,Operational
SHP005764,Phoenix,Charlotte,2024-03-12,2024-03-13,Delivered,585,Ground,440.23,562.39,Business,None
SHP005765,Boston,Charlotte,2024-02-06,2024-02-08,Delivered,1403,Ground,395.43,903.61,Business,None
SHP005766,Denver,Las Vegas,2024-07-10,2024-07-11,Delivered,712,Ground,80.36,403.62,Retail,None
SHP005767,Boston,San Diego,2024-04-30,2024-05-01,Delivered,107,Ground,250.08,233.2,Government,None
SHP005768,Los Angeles,Houston,2024-09-20,2024-09-21,Delivered,846,Air,236.22,617.43,Business,None
SHP005769,Seattle,Portland,2024-04-03,2024-04-05,Delivered,1748,Freight,261.46,1008.48,Government,None
SHP005770,New York,Nashville,2024-10-28,2024-11-01,Delayed,1425,Ground,119.67,748.05,Retail,Weather
SHP005771,Seattle,Houston,2024-11-11,2024-11-14,Delayed,1725,Air,329.68,1069.06,Government,Operational
SHP005772,Dallas,San Diego,2024-01-19,2024-01-21,Delayed,959,Air,226.58,662.5,Business,Weather
SHP005773,Denver,Charlotte,2024-08-18,2024-08-20,Delivered,2093,Freight,414.0,1255.25,Business,None
SHP005774,Miami,San Diego,2024-11-14,2024-11-19,Delayed,2387,Air,164.2,1267.67,Government,Operational
SHP005775,Atlanta,Detroit,2024-07-21,2024-07-24,In Transit,2142,Ground,107.53,1063.42,Retail,None
SHP005776,Dallas,San Diego,2024-02-13,2024-02-16,Delivered,2577,Ground,414.59,1443.4,Government,None
SHP005777,Miami,San Francisco,2024-12-06,2024-12-09,In Transit,2464,Ground,399.81,1383.69,Government,None
SHP005778,Boston,Houston,2024-05-14,2024-05-15,Delivered,901,Air,115.95,570.02,Retail,None
SHP005779,Los Angeles,Orlando,2024-03-06,2024-03-10,Delayed,1522,Air,301.35,960.71,Government,Operational
SHP005780,Denver,Philadelphia,2024-04-04,2024-04-05,Delivered,467,Freight,400.33,515.35,Retail,None
SHP005781,New York,San Francisco,2024-07-19,2024-07-22,Delivered,2419,Ground,94.2,1180.07,Retail,None
SHP005782,Los Angeles,Orlando,2024-02-19,2024-02-22,Delivered,2774,Air,197.62,1461.87,Business,None
SHP005783,Miami,Houston,2024-10-06,2024-10-07,Delivered,1263,Ground,416.71,853.38,Business,None
SHP005784,Atlanta,Portland,2024-08-05,2024-08-06,Delivered,69,Ground,474.7,350.87,Retail,None
SHP005785,Dallas,Portland,2024-07-26,2024-07-27,Delivered,1298,Ground,453.43,891.16,Business,None
SHP005786,Boston,San Francisco,2024-04-18,2024-04-19,Delivered,601,Freight,329.35,533.06,Government,None
SHP005787,Chicago,Portland,2024-12-29,2024-12-30,Delivered,1127,Air,486.7,894.17,Business,None
SHP005788,Miami,Detroit,2024-08-09,2024-08-12,Delivered,2771,Ground,428.93,1539.31,Business,None
SHP005789,Miami,Nashville,2024-08-03,2024-08-05,Delivered,1527,Ground,177.92,828.9,Business,None
SHP005790,Phoenix,Las Vegas,2024-07-30,2024-08-01,Delivered,1712,Ground,31.19,824.11,Retail,None
SHP005791,Los Angeles,Portland,2024-12-29,2024-12-31,Delivered,1473,Ground,343.3,903.83,Government,None
SHP005792,New York,Charlotte,2024-04-10,2024-04-11,Delivered,1081,Freight,486.93,843.61,Retail,None
SHP005793,Dallas,Las Vegas,2024-04-11,2024-04-13,Delivered,1966,Air,234.95,1120.67,Business,None
SHP005794,Dallas,Philadelphia,2024-02-20,2024-02-24,Delivered,2834,Freight,151.11,1430.97,Government,None
SHP005795,Phoenix,Nashville,2024-04-08,2024-04-09,Delivered,429,Freight,334.24,458.59,Business,None
SHP005796,Atlanta,Charlotte,2024-08-15,2024-08-20,Delayed,1908,Air,163.67,1051.8,Government,Weather
SHP005797,Atlanta,San Diego,2024-06-16,2024-06-17,In Transit,892,Air,117.96,567.18,Retail,None
SHP005798,Atlanta,Orlando,2024-02-14,2024-02-15,Delivered,1351,Freight,325.27,868.11,Government,None
SHP005799,Los Angeles,Detroit,2024-02-03,2024-02-04,Delivered,368,Ground,302.92,382.35,Retail,None
SHP005800,Atlanta,Detroit,2024-06-27,2024-06-30,Delivered,2623,Air,43.01,1301.16,Business,None
SHP005801,Atlanta,San Diego,2024-03-26,2024-03-27,Delivered,491,Ground,242.64,401.53,Business,None
SHP005802,Dallas,Houston,2024-07-22,2024-07-23,Delivered,594,Freight,285.02,503.31,Retail,None
SHP005803,Seattle,San Diego,2024-12-18,2024-12-21,Delivered,2148,Air,465.63,1340.98,Government,None
SHP005804,Miami,Portland,2024-12-17,2024-12-20,Delivered,2360,Freight,332.07,1326.24,Government,None
SHP005805,Dallas,Orlando,2024-05-30,2024-05-31,Delivered,850,Ground,53.84,449.8,Retail,None
SHP005806,Seattle,San Francisco,2024-04-12,2024-04-19,Delayed,2168,Air,483.19,1360.51,Government,Weather
SHP005807,Los Angeles,Las Vegas,2024-02-11,2024-02-13,Delivered,1808,Ground,413.1,1096.46,Retail,None
SHP005808,New York,Nashville,2024-12-08,2024-12-12,Delayed,1020,Ground,191.59,608.95,Retail,Operational
SHP005809,New York,Las Vegas,2024-11-06,2024-11-08,Delivered,1585,Ground,481.65,1037.24,Retail,None
SHP005810,Boston,Portland,2024-06-03,2024-06-06,Delivered,2765,Freight,343.89,1515.58,Government,None
SHP005811,Miami,Nashville,2024-03-13,2024-03-14,Delivered,1167,Freight,44.99,617.14,Business,None
SHP005812,Phoenix,San Francisco,2024-11-26,2024-11-28,Delivered,1867,Ground,276.2,1040.87,Government,None
SHP005813,Boston,Las Vegas,2024-12-19,2024-12-20,Delivered,1108,Air,7.63,598.18,Business,None
SHP005814,Seattle,Orlando,2024-05-06,2024-05-08,In Transit,1905,Freight,487.26,1214.61,Retail,None
SHP005815,Chicago,Las Vegas,2024-02-27,2024-02-28,Delivered,1008,Air,270.98,711.19,Business,None
SHP005816,Atlanta,Portland,2024-08-26,2024-08-28,Delivered,1600,Air,238.64,958.18,Government,None
